"curve_id","n_det","tau","point_id","fidelity","max_success_probability"
2,2,0.98,3,0.28880014251870323,0.15018127443407323
2,2,0.98,4,0.2951735447279456,0.15018127443407323
2,2,0.98,5,0.301546946937188,0.1475639446512278
2,2,0.98,6,0.30792034914643035,0.1475639446512278
2,2,0.98,7,0.31429375135567267,0.1450132030085064
2,2,0.98,8,0.32066715356491504,0.14252646718768713
2,2,0.98,9,0.3270405557741574,0.14252646718768713
2,2,0.98,10,0.3334139579833998,0.1401012395098285
2,2,0.98,11,0.3397873601926421,0.1401012395098285
2,2,0.98,12,0.3461607624018845,0.13773510320662716
2,2,0.98,13,0.35253416461112685,0.13773510320662716
2,2,0.98,14,0.3589075668203692,0.13542571886224006
2,2,0.98,15,0.36528096902961155,0.1331708210168432
2,2,0.98,16,0.3716543712388539,0.1331708210168432
