"fidelity","p_opt"
0.26755258276225347,0.09111569148368386
0.27164850825577075,0.0905436535492056
0.275744433749288,0.09016369960113672
0.27984035924280526,0.08978481979706283
0.28393628473632254,0.08921842378350874
0.28803221022983977,0.08884205021871917
0.29212813572335705,0.08846660991069498
0.29622406121687433,0.08790511585937565
0.3003199867103916,0.08753184316409642
0.30441591220390884,0.08715937344251311
0.30851183769742613,0.08660209710617196
0.3126077631909434,0.08623148137250707
0.31670368868446064,0.08586154776203478
0.3207996141779779,0.08530785444864947
0.3248955396714952,0.08493948347207896
0.32899146516501243,0.084571682182912
0.3330873906585297,0.08420441987538559
0.337183316152047,0.08365447129606579
0.3412792416455642,0.08328842596654173
0.3453751671390815,0.08292281671875597
0.3494710926325988,0.08237515903162322
0.353567018126116,0.08201051789780742
0.3576629436196333,0.08164621650717835
0.3617588691131506,0.08110034379199481
0.3658547946066678,0.08073677722933242
0.3699507201001851,0.08037345999187871
0.3740466455937024,0.0798288974304374
0.3781425710872196,0.07946609582067554
0.3822384965807369,0.0791034584832734
0.38633442207425417,0.07855975944102582
0.3904303475677714,0.07819743132451977
0.39452627306128873,0.07783518731227054
0.39862219855480596,0.07729193081436724
0.4027181240483232,0.07692980129379318
0.40681404954184053,0.07656768018005315
0.41090997503535776,0.07602446873584237
0.41500590052887504,0.07566227810240377
0.4191018260223923,0.07511886751834267
0.42319775151590955,0.07475648203079321
0.42729367700942683,0.07439398458836041
0.4313896025029441,0.07384998704983725
0.43548552799646134,0.07348712727553212
0.4395814534899786,0.07294249980579903
0.4436773789834959,0.07257916347559147
0.44777330447701313,0.07203373798200803
0.4518692299705304,0.07166981515491352
0.4559651554640477,0.07112342984105327
0.4600610809575649,0.0707588146937654
0.4641570064510822,0.07021131382962735
0.4682529319445995,0.06984590451517461
0.4723488574381167,0.06929713824242137
0.476444782931634,0.06874754317366591
0.4805407084251513,0.06838066094194963
0.4846366339186685,0.06782957251295416
0.4887325594121858,0.06727752278907967
0.4928284849057031,0.06690893207280703
0.4969244103992203,0.06635517517019643
0.5010203358927376,0.06580033284814431
0.5051162613862549,0.06524436069007782
0.5092121868797721,0.06487306348746595
0.5133081123732894,0.06431511270675398
0.5174040378668067,0.06375591929962854
0.5214999633603239,0.06319544309358113
0.5255958888538412,0.06263364508121118
0.5296918143473585,0.0620704874274146
0.5337877398408757,0.061505933478634124
0.537883665334393,0.06093994777417143
0.5419795908279103,0.06037249605956465
0.5460755163214275,0.059803545302039636
0.5501714418149448,0.05923306370804684
0.554267367308462,0.05866102074290011
0.5583632928019793,0.057895817614627476
0.5624592182954966,0.05732001994278069
0.5665551437890138,0.05654971286205328
0.5706510692825311,0.05597001806522987
0.5747469947760484,0.055388613818364546
0.5788429202695656,0.054610712096683764
0.5829388457630829,0.05382968653423929
0.5870347712566002,0.05304549518166984
0.5911306967501174,0.05245525171484786
0.5952266222436347,0.05166543453408187
0.599322547737152,0.05087236274377419
0.6034184732306692,0.04987641320364077
0.6075143987241864,0.04907594691972533
0.6116103242177038,0.04827217617508623
0.615706249711221,0.047262813293604856
0.6198021752047382,0.046248295194205716
0.6238981006982556,0.045228650045715864
0.6279940261917728,0.04420392443933399
0.63208995168529,0.04317418450177041
0.6361858771788074,0.04193200149244682
0.6402818026723247,0.040682916292564326
0.6443777281658418,0.03921725149865549
0.6484736536593592,0.037742997519770415
0.6525695791528765,0.0362607360852547
0.6566655046463936,0.03455781966230423
0.660761430139911,0.032417678723398326
0.6648573556334283,0.030052142407369396
0.6689532811269454,0.02724773717272874
0.6730492066204627,0.023367640417598957
0.6771451321139801,0.013333208927625488
