"fidelity","eta_opt"
0.6466184107450812,0.005
0.6486042475647379,0.015
0.6450856543938879,0.025
0.6364408228162902,0.034999999999999996
0.6231465839663788,0.045
0.6057485672386761,0.055
0.5848333795403553,0.065
0.5610035727233882,0.07500000000000001
0.5348559541709575,0.085
0.5069636319776142,0.095
0.4778620112984743,0.10500000000000001
0.44803875704499185,0.115
0.4179275273556206,0.125
0.38790509251031485,0.135
0.3582913124054919,0.14500000000000002
0.3293513673470963,0.155
0.301299622616127,0.165
0.2743045467651203,0.17500000000000002
0.2484941806178675,0.185
0.22396175098286167,0.195
0.20077112493064328,0.20500000000000002
0.1789618959145174,0.215
0.1585539751689683,0.225
0.13955162762043355,0.23500000000000001
0.12194694072360272,0.245
0.10572274871760094,0.255
0.09085505622864652,0.265
0.07731501666427187,0.275
0.06507052506271946,0.28500000000000003
0.05408748425086763,0.295
0.04433079916644142,0.305
0.03576514842470716,0.315
0.028355575678108622,0.325
0.02206793672800546,0.335
0.01686923214456257,0.34500000000000003
0.012727849585696368,0.35500000000000004
0.00961373519226656,0.365
0.007498509392925691,0.375
0.006355539135413112,0.385
0.006159975892795999,0.395
0.006888766676762474,0.405
0.008520643624347317,0.41500000000000004
0.011036096412124963,0.425
0.014417330704992185,0.435
0.01864821498962909,0.445
0.023714217413688964,0.455
0.029602333602529025,0.465
0.036301005820477066,0.47500000000000003
0.04380003325921002,0.485
0.052090472657285475,0.495
0.06116452787516028,0.505
0.07101542646739024,0.515
0.08163728070955101,0.525
0.09302492995427884,0.535
0.10517376061047898,0.545
0.11807949946156844,0.555
0.13173797545826818,0.5650000000000001
0.14614484452995447,0.5750000000000001
0.16129527134189373,0.585
0.1771835612649655,0.595
0.19380273509708487,0.605
0.21114403825713327,0.615
0.22919637524009873,0.625
0.24794565906032412,0.635
0.26737406421601767,0.645
0.28745917040364727,0.655
0.3081729828526541,0.665
0.329480813848476,0.675
0.3513400089468789,0.685
0.3736985008335572,0.6950000000000001
0.39649317415333946,0.7050000000000001
0.4196480264829748,0.715
0.44307211469859203,0.725
0.4666572832587331,0.735
0.490275682586537,0.745
0.5137771032211136,0.755
0.5369861763370989,0.765
0.559699525303017,0.775
0.581682997745708,0.785
0.6026691642444021,0.795
0.6223553384856818,0.805
0.6404024530325872,0.8150000000000001
0.6564352108636302,0.8250000000000001
0.670044018108137,0.8350000000000001
0.6807892761239066,0.845
0.6882086544283033,0.855
0.6918279584312264,0.865
0.6911761226253332,0.875
0.6858046761965819,0.885
0.6753117247745242,0.895
0.6593700625731376,0.905
0.6377584864290597,0.915
0.610394764725175,0.925
0.5773680817564417,0.935
0.5389682105297541,0.9450000000000001
0.4957082456927267,0.9550000000000001
0.4483375206794757,0.965
0.3978413823494473,0.975
0.34542482667902547,0.985
0.2924776415078984,0.995
