"fidelity","eta_opt"
0.6585141787119924,0.005
0.6843264972820424,0.015
0.7036096527665145,0.025
0.7156237043984033,0.034999999999999996
0.7200036810282372,0.045
0.71677874560251,0.055
0.7063426983752523,0.065
0.6893855668593951,0.07500000000000001
0.666802728014679,0.085
0.6395992971381547,0.095
0.6088042364082252,0.10500000000000001
0.5754029831326126,0.115
0.5402916449591565,0.125
0.5042514373882606,0.135
0.46793954352870337,0.14500000000000002
0.43189173556246735,0.155
0.3965323716392576,0.165
0.3621882196583662,0.17500000000000002
0.3291035502832045,0.185
0.2974548456897617,0.195
0.2673641850314642,0.20500000000000002
0.23891087611605,0.215
0.21214123259311463,0.225
0.1870765891580939,0.23500000000000001
0.16371974522383934,0.245
0.1420600641170678,0.255
0.12207745515120226,0.265
0.10374544698240992,0.275
0.08703353334856107,0.28500000000000003
0.07190894307455578,0.295
0.05833795859925272,0.305
0.04628688287329953,0.315
0.03572273382306164,0.325
0.02661372859610696,0.335
0.018929606124822765,0.34500000000000003
0.012641825681247158,0.35500000000000004
0.0077236705529085195,0.365
0.004150279292839587,0.375
0.001898621796331434,0.385
0.0009474334090558801,0.395
0.0012771171155227781,0.405
0.002869621387828783,0.41500000000000004
0.005708299332185025,0.425
0.009777753231208053,0.435
0.0150636673484658,0.445
0.02155263086528207,0.455
0.02923195200183835,0.465
0.038089463690987355,0.47500000000000003
0.048113320588726624,0.485
0.059291786691385115,0.495
0.07161301236245877,0.505
0.08506479913144993,0.515
0.0996343501954514,0.525
0.11530800411609653,0.535
0.13207094874608408,0.545
0.14990691192838246,0.555
0.16879782497616075,0.5650000000000001
0.18872345435205476,0.5750000000000001
0.20966099631161522,0.585
0.2315846285478278,0.595
0.2544650120610472,0.605
0.27826873557016796,0.615
0.3029576937633876,0.625
0.3284883895458653,0.635
0.3548111491609656,0.645
0.38186923762607916,0.655
0.40959786032186046,0.665
0.43792303480520745,0.675
0.4667603150055498,0.685
0.49601334798010416,0.6950000000000001
0.5255722414935086,0.7050000000000001
0.5553117191256663,0.715
0.5850890388762814,0.725
0.6147416521129153,0.735
0.6440845834486154,0.745
0.6729075206433607,0.755
0.7009716197283918,0.765
0.7280060583097273,0.775
0.7537044150287479,0.785
0.7777210228769316,0.795
0.7996675477669595,0.805
0.8191101920846753,0.8150000000000001
0.8355681262730077,0.8250000000000001
0.8485140165048797,0.8350000000000001
0.8573778397235352,0.845
0.8615555346467421,0.855
0.8604243688379213,0.865
0.8533670937023985,0.875
0.8398068279247398,0.885
0.819253903649133,0.895
0.7913643483621263,0.905
0.7560070563451349,0.915
0.7133330881187877,0.925
0.6638364829043527,0.935
0.6083926925845298,0.9450000000000001
0.5482599965707927,0.9550000000000001
0.48503273119501805,0.965
0.42054349011678627,0.975
0.3567232134386878,0.985
0.29543971462508867,0.995
