"curve_id","n_det","tau","point_id","fidelity","eta_opt"
5,4,0.95,77,0.7606130641888852,0.77
5,4,0.95,78,0.7593707061788109,0.78
5,4,0.95,79,0.7578687716126249,0.79
5,4,0.95,80,0.7561075512823171,0.8
5,4,0.95,81,0.7540874050597725,0.81
5,4,0.95,82,0.7518087523173641,0.8200000000000001
5,4,0.95,83,0.7492720615727215,0.8300000000000001
5,4,0.95,84,0.746477839255646,0.8400000000000001
5,4,0.95,85,0.7434266174763952,0.85
5,4,0.95,86,0.7401189406527193,0.86
5,4,0.95,87,0.7365553508277694,0.87
5,4,0.95,88,0.7327363714819901,0.88
5,4,0.95,89,0.7286624896090013,0.89
5,4,0.95,90,0.7243341357881808,0.9
5,4,0.95,91,0.7197516619451562,0.91
5,4,0.95,92,0.7149153164460035,0.92
5,4,0.95,93,0.7098252161223695,0.93
5,4,0.95,94,0.7044813147742955,0.9400000000000001
5,4,0.95,95,0.6988833676472901,0.9500000000000001
5,4,0.95,96,0.6930308913334229,0.9600000000000001
5,4,0.95,97,0.6869231185073869,0.97
5,4,0.95,98,0.6805589468840737,0.98
5,4,0.95,99,0.6739368817828522,0.99
6,4,0.7,1,0.2745727086015487,0.01
6,4,0.7,2,0.28338537969205696,0.02
6,4,0.7,3,0.29223260924441863,0.03
6,4,0.7,4,0.30110678194261375,0.04
6,4,0.7,5,0.3100003096359607,0.05
6,4,0.7,6,0.31890564086909046,0.060000000000000005
6,4,0.7,7,0.3278152703135534,0.06999999999999999
6,4,0.7,8,0.33672174809221084,0.08
6,4,0.7,9,0.3456176889870129,0.09
6,4,0.7,10,0.354495781520371,0.09999999999999999
6,4,0.7,11,0.36334879690004507,0.11
6,4,0.7,12,0.3721695978172751,0.12
6,4,0.7,13,0.3809511470877946,0.13
6,4,0.7,14,0.3896865161253254,0.14
6,4,0.7,15,0.39836889323719654,0.15000000000000002
6,4,0.7,16,0.4069915917318091,0.16
6,4,0.7,17,0.4155480578278161,0.17
6,4,0.7,18,0.4240318783550467,0.18000000000000002
6,4,0.7,19,0.43243678823741855,0.19
6,4,0.7,20,0.44075667774832583,0.2
6,4,0.7,21,0.4489855995292402,0.21000000000000002
6,4,0.7,22,0.457117775362559,0.22
6,4,0.7,23,0.46514760269003147,0.23
6,4,0.7,24,0.4730696608684191,0.24000000000000002
6,4,0.7,25,0.4808787171543807,0.25
6,4,0.7,26,0.4885697324109149,0.26
6,4,0.7,27,0.4961378665280644,0.27
6,4,0.7,28,0.5035784835509358,0.28
6,4,0.7,29,0.5108871565084802,0.29000000000000004
6,4,0.7,30,0.5180596719368569,0.3
6,4,0.7,31,0.525092034091583,0.31
6,4,0.7,32,0.5319804688430813,0.32
6,4,0.7,33,0.5387214272506082,0.33
6,4,0.7,34,0.5453115888099731,0.34
6,4,0.7,35,0.5517478643708245,0.35000000000000003
6,4,0.7,36,0.5580273987197057,0.36000000000000004
6,4,0.7,37,0.56414757282546,0.37
6,4,0.7,38,0.5701060057439659,0.38
6,4,0.7,39,0.5759005561795707,0.39
6,4,0.7,40,0.5815293237009792,0.4
6,4,0.7,41,0.5869906496097175,0.41000000000000003
6,4,0.7,42,0.5922831174596734,0.42000000000000004
6,4,0.7,43,0.5974055532265555,0.43
6,4,0.7,44,0.602357025126465,0.44
6,4,0.7,45,0.6071368430830933,0.45
6,4,0.7,46,0.6117445578433585,0.46
6,4,0.7,47,0.6161799597415925,0.47000000000000003
6,4,0.7,48,0.6204430771126245,0.48000000000000004
6,4,0.7,49,0.6245341743543487,0.49
6,4,0.7,50,0.628453749640549,0.5
6,4,0.7,51,0.6322025322848976,0.51
6,4,0.7,52,0.6357814797571513,0.52
6,4,0.7,53,0.6391917743526178,0.53
6,4,0.7,54,0.6424348195159417,0.54
6,4,0.7,55,0.64551223582018,0.55
6,4,0.7,56,0.6484258566019637,0.56
6,4,0.7,57,0.6511777232532737,0.5700000000000001
6,4,0.7,58,0.6537700801699933,0.5800000000000001
6,4,0.7,59,0.6562053693568854,0.59
6,4,0.7,60,0.6584862246880102,0.6
6,4,0.7,61,0.6606154658207734,0.61
6,4,0.7,62,0.662596091760798,0.62
6,4,0.7,63,0.6644312740735822,0.63
6,4,0.7,64,0.6661243497374142,0.64
6,4,0.7,65,0.6676788136302387,0.65
6,4,0.7,66,0.6690983106410324,0.66
6,4,0.7,67,0.6703866273937243,0.67
6,4,0.7,68,0.6715476835686808,0.68
6,4,0.7,69,0.6725855228032486,0.6900000000000001
6,4,0.7,70,0.6735043031486371,0.7000000000000001
6,4,0.7,71,0.6743082870555036,0.7100000000000001
6,4,0.7,72,0.6750018308547671,0.72
6,4,0.7,73,0.6755893736933118,0.73
6,4,0.7,74,0.6760754258761592,0.74
6,4,0.7,75,0.6764645565571182,0.75
6,4,0.7,76,0.6767613807086839,0.76
6,4,0.7,77,0.6769705452886435,0.77
6,4,0.7,78,0.6770967145051711,0.78
6,4,0.7,79,0.6771445540636926,0.79
6,4,0.7,80,0.6771187142569589,0.8
6,4,0.7,81,0.6770238117340868,0.81
6,4,0.7,82,0.6768644097540747,0.8200000000000001
6,4,0.7,83,0.6766449966938662,0.8300000000000001
6,4,0.7,84,0.676369962539537,0.8400000000000001
6,4,0.7,85,0.6760435730408813,0.85
6,4,0.7,86,0.6756699411536586,0.86
6,4,0.7,87,0.6752529953292284,0.87
