"fidelity","max_success_probability"
0.005317090437807882,0.13348199201550043
0.012493860070807574,0.13348199201550043
0.019670629703807264,0.13348199201550043
0.02684739933680696,0.13348199201550043
0.03402416896980665,0.13348199201550043
0.041200938602806346,0.13348199201550043
0.04837770823580603,0.13348199201550043
0.05555447786880573,0.13348199201550043
0.06273124750180542,0.13348199201550043
0.06990801713480511,0.13348199201550043
0.07708478676780481,0.13348199201550043
0.0842615564008045,0.13348199201550043
0.09143832603380418,0.13348199201550043
0.09861509566680388,0.13348199201550043
0.10579186529980357,0.13348199201550043
0.11296863493280326,0.13348199201550043
0.12014540456580296,0.13348199201550043
0.12732217419880265,0.13348199201550043
0.13449894383180233,0.13348199201550043
0.141675713464802,0.13348199201550043
0.14885248309780172,0.13348199201550043
0.1560292527308014,0.13348199201550043
0.1632060223638011,0.13348199201550043
0.1703827919968008,0.13348199201550043
0.17755956162980047,0.13348199201550043
0.18473633126280017,0.13348199201550043
0.19191310089579985,0.13348199201550043
0.19908987052879956,0.13348199201550043
0.20626664016179924,0.13348199201550043
0.21344340979479895,0.13348199201550043
0.22062017942779863,0.13348199201550043
0.22779694906079834,0.13348199201550043
0.23497371869379802,0.13348199201550043
0.2421504883267977,0.13348199201550043
0.2493272579597974,0.13348199201550043
0.2565040275927971,0.13348199201550043
0.2636807972257968,0.13348199201550043
0.2708575668587965,0.13348199201550043
0.27803433649179615,0.13348199201550043
0.2852111061247959,0.13348199201550043
0.29238787575779557,0.13348199201550043
0.29956464539079525,0.13348199201550043
0.3067414150237949,0.13348199201550043
0.3139181846567946,0.13348199201550043
0.32109495428979434,0.13332000880271827
0.328271723922794,0.13228271001458095
0.3354484935557937,0.13127194216686067
0.3426252631887934,0.13028703176654724
0.34980203282179306,0.1293273256202877
0.3569788024547928,0.1283921901471726
0.3641555720877925,0.12748101071496296
0.37133234172079216,0.12659319099900992
0.37850911135379184,0.12572815236314
0.3856858809867916,0.12488533326180107
0.39286265061979125,0.12406418866278277
0.40003942025279093,0.12326418948984778
0.4072161898857906,0.12248482208462619
0.4143929595187903,0.12166800497013698
0.42156972915179003,0.12092991099131456
0.4287464987847897,0.12021095958146227
0.4359232684177894,0.11945758943872944
0.44310003805078907,0.11877695352319943
0.4502768076837888,0.11806383358633717
0.4574535773167885,0.11741965973651959
0.46463034694978816,0.11674485223445406
0.47180711658278784,0.11608918438646415
0.4789838862157875,0.11545217963404554
0.48616065584878726,0.11478985971218876
0.49333742548178694,0.11419005844116309
0.5005141951147867,0.1136075424393448
0.5076909647477864,0.11300211999112998
0.514867734380786,0.11241555180308575
0.5220445040137858,0.11184734936559286
0.5292212736467854,0.1112970390091257
0.5363980432797851,0.11072924501005996
0.5435748129127849,0.11018074543256573
0.5507515825457845,0.10965101708642198
0.5579283521787842,0.10913955321301193
0.565105121811784,0.10861558639026277
0.5722818914447836,0.10811111421820713
0.5794586610777833,0.10762558509035507
0.586635430710783,0.10713154971743982
0.5938122003437827,0.10665754041323981
0.6009889699767824,0.10617826889785965
0.608165739609782,0.10571997777864843
0.6153425092427818,0.10525951818251732
0.6225192788757814,0.10479948143702725
0.6296960485087811,0.10436266053535266
0.6368728181417809,0.10392908424971907
0.6440495877747805,0.10350117994016897
0.6512263574077802,0.10306439646118036
0.6584031270407799,0.10265598071780307
0.6655798966737796,0.10224545764024967
0.6727566663067793,0.10183837250044235
0.679933435939779,0.10144020771650995
0.6871102055727787,0.1010453054456436
0.6942869752057783,0.10065290681217245
0.701463744838778,0.10025922697251753
0.7086405144717778,0.09987209998084147
0.7158172841047774,0.09948280294075593
0.7229940537377771,0.0990041749185648
