"fidelity","eta_opt"
0.2765564708874086,0.01
0.2875307478695278,0.02
0.29871975344771445,0.03
0.3101176978147233,0.04
0.3217183088331624,0.05
0.33351483440212254,0.060000000000000005
0.3455000460428673,0.06999999999999999
0.35766624369498157,0.08
0.3700052617090404,0.09
0.3825084760167088,0.09999999999999999
0.39516681245420016,0.11
0.40797075621027257,0.12
0.4209103623654682,0.13
0.43397526748510096,0.14
0.44715470222463327,0.15000000000000002
0.4604375049025603,0.16
0.47381213599276795,0.17
0.4872666934855426,0.18000000000000002
0.5007889290640497,0.19
0.5143662650411064,0.2
0.5279858119995121,0.21000000000000002
0.5416343870780288,0.22
0.5552985328443523,0.23
0.5689645366960396,0.24000000000000002
0.5826184507303834,0.25
0.5962461120246093,0.26
0.6098331632685194,0.27
0.6233650736927726,0.28
0.6368271602373893,0.29000000000000004
0.6502046089067371,0.3
0.6634824962591962,0.31
0.6766458109818719,0.32
0.6896794755031143,0.33
0.7025683675981521,0.34
0.7152973419458801,0.35000000000000003
0.7278512515976683,0.36000000000000004
0.7402149693219913,0.37
0.752373408791698,0.38
0.7643115455837699,0.39
0.7760144379644905,0.4
0.7874672474359992,0.41000000000000003
0.7986552590232417,0.42000000000000004
0.8095639012832949,0.43
0.8201787660219588,0.44
0.8304856277053215,0.45
0.8404704625567375,0.46
0.8501194673322315,0.47000000000000003
0.8594190777698342,0.48000000000000004
0.8683559867106666,0.49
0.8769171618917754,0.5
0.8850898634127365,0.51
0.8928616608799045,0.52
0.9002204502338642,0.53
0.9071544702671671,0.54
0.9136523188407744,0.55
0.9197029688087935,0.56
0.9252957836621005,0.5700000000000001
0.9304205329022608,0.5800000000000001
0.9350674071578151,0.59
0.9392270330555015,0.6
0.9428904878592952,0.61
0.9460493138903429,0.62
0.9486955327408811,0.63
0.9508216592951084,0.64
0.9524207155697391,0.65
0.9534862443865791,0.66
0.9540123228889731,0.67
0.9539935759133791,0.68
0.9534251892266424,0.6900000000000001
0.952302922638795,0.7000000000000001
0.9506231230004036,0.7100000000000001
0.9483827370926872,0.72
0.9455793244177993,0.73
0.9422110698959615,0.74
0.9382767964754424,0.75
0.9337759776609424,0.76
0.9287087499656607,0.77
0.9230759252923978,0.78
0.9168790032495637,0.79
0.9101201834089315,0.8
0.9028023775137266,0.81
0.8949292216481163,0.8200000000000001
0.886505088382684,0.8300000000000001
0.8775350989151421,0.8400000000000001
0.8680251352315486,0.85
0.8579818523208762,0.86
0.8474126904850311,0.87
0.8363258877975384,0.88
0.8247304927771627,0.89
0.8126363773576559,0.9
0.8000542502515645,0.91
0.7869956708242084,0.92
0.7734730636130045,0.93
0.7594997336464493,0.9400000000000001
0.7450898827349456,0.9500000000000001
0.7302586269206559,0.9600000000000001
0.7150220152832822,0.97
0.6993970503002579,0.98
0.6834017099495864,0.99
