"fidelity","eta_opt"
0.6584989255678113,0.005
0.6841990229785723,0.015
0.7032858842966088,0.025
0.7150525182058677,0.034999999999999996
0.7191663537723383,0.045
0.715684446065801,0.055
0.7050213997683737,0.065
0.687880074576469,0.07500000000000001
0.6651613139055509,0.085
0.6378698988751829,0.095
0.6070305772901907,0.10500000000000001
0.5736224905049894,0.115
0.5385347759944603,0.125
0.5025419430229823,0.135
0.4662952500013451,0.14500000000000002
0.430325528917022,0.155
0.39505318344583734,0.165
0.36080190544752805,0.17500000000000002
0.32781361750356375,0.185
0.29626302758060497,0.195
0.2662708770213329,0.20500000000000002
0.23791545896438088,0.215
0.21124230693329304,0.225
0.18627214313089824,0.23500000000000001
0.16300727278799965,0.245
0.1414366475958135,0.255
0.12153982214445688,0.265
0.10329000908023211,0.275
0.08665641206825486,0.28500000000000003
0.07160598698434827,0.295
0.05810475454818863,0.305
0.04611876350102791,0.315
0.03561478298280909,0.325
0.02656078592417673,0.335
0.018926271686828654,0.34500000000000003
0.012682465391145589,0.35500000000000004
0.007802422878409343,0.365
0.004261063619063334,0.375
0.0020351487113267606,0.385
0.0011032170944510913,0.395
0.001445489968379006,0.405
0.0030437509612281774,0.41500000000000004
0.005881207657962852,0.425
0.009942338574531712,0.435
0.015212728437075782,0.445
0.021678893633033117,0.455
0.0293280988841772,0.465
0.03814816550718966,0.47500000000000003
0.04812727104061679,0.485
0.059253739499821795,0.495
0.07151582105034394,0.505
0.08490145944489849,0.515
0.0993980451326861,0.525
0.11499215150639787,0.535
0.13166925128865506,0.545
0.14941340956342478,0.555
0.1682069494181902,0.5650000000000001
0.1880300855692307,0.5750000000000001
0.208860520685681,0.585
0.23067299839851674,0.595
0.25343880616806125,0.605
0.2771252202765881,0.615
0.30169488419780494,0.625
0.3271051104570715,0.635
0.35330709481806566,0.645
0.3802450301963458,0.655
0.40785510609501946,0.665
0.43606437758144345,0.675
0.46478948590032326,0.685
0.49393521081810465,0.6950000000000001
0.52339283286658,0.7050000000000001
0.553038282082095,0.715
0.5827300491088464,0.725
0.6123068354524245,0.735
0.6415849234968874,0.745
0.6703552555590457,0.755
0.6983802275824922,0.765
0.7253902311150549,0.775
0.7510800225293841,0.785
0.7751050683595859,0.795
0.7970781192234416,0.805
0.8165664123901648,0.8150000000000001
0.8330901045752404,0.8250000000000001
0.8461227981322723,0.8350000000000001
0.8550953415160508,0.845
0.8594044344767836,0.855
0.8584278908318337,0.865
0.8515485955122489,0.875
0.8381890598352614,0.885
0.8178577861740326,0.895
0.7902071301771993,0.905
0.7550997999607981,0.915
0.7126776141162917,0.925
0.6634221853023029,0.935
0.6081939635700082,0.9450000000000001
0.5482352440635478,0.9550000000000001
0.48512596731315477,0.965
0.42068907523957144,0.975
0.35685356343531577,0.985
0.2954948298847009,0.995
