"fidelity","p_opt"
0.26778292283307764,0.13099239977649244
0.2718866226081362,0.12984952907191682
0.27599032238319465,0.12909937735849517
0.2800940221582532,0.12835830034447449
0.28419772193331166,0.12762601969842352
0.2883014217083702,0.12690226464669851
0.2924051214834287,0.12618677175072818
0.2965088212584872,0.12547928469118527
0.3006125210335457,0.12477955405882528
0.3047162208086042,0.12408733715177715
0.3088199205836627,0.12340239777908069
0.31292362035872123,0.12272450607027086
0.3170273201337797,0.12205343829081684
0.32113101990883824,0.1213889766632295
0.3252347196838967,0.12073090919365832
0.32933841945895526,0.1200790295038034
0.3334421192340138,0.11943313666797613
0.33754581900907227,0.11879303505514531
0.34164951878413075,0.11815853417581328
0.3457532185591893,0.11752944853356996
0.3498569183342478,0.11659557976544106
0.3539606181093063,0.11597925214952703
0.3580643178843648,0.1153677278153385
0.3621680176594233,0.11476084201661121
0.36627171743448184,0.11415843426105671
0.3703754172095403,0.11356034818897716
0.37447911698459885,0.11296643145557507
0.3785828167596573,0.11237653561684519
0.38268651653471586,0.11179051601893926
0.3867902163097744,0.1112082316908984
0.39089391608483287,0.11062954524064995
0.39499761585989135,0.11005432275417086
0.3991013156349499,0.10919769931487622
0.4032050154100084,0.10863057281453174
0.4073087151850669,0.10806646758366172
0.41141241496012537,0.10750526419182287
0.4155161147351839,0.10694684618450893
0.41961981451024244,0.10639110000070535
0.4237235142853009,0.10583791489296733
0.4278272140603594,0.10501270370378318
0.43193091383541793,0.10446545453753961
0.43603461361047646,0.10392039989092168
0.440138313385535,0.10337744075253286
0.4442420131605935,0.10283648052689179
0.44834571293565195,0.1020285826165403
0.4524494127107105,0.10149221233894763
0.456553112485769,0.10095752099176233
0.4606568122608275,0.10042442207275167
0.464760512035886,0.09962757538224057
0.4688642118109445,0.09909809261158097
0.47296791158600304,0.09856991554756361
0.4770716113610615,0.09777992900502616
0.48117531113612,0.09725468093150642
0.48527901091117853,0.09673047510287079
0.48938271068623707,0.09594596508452373
0.49348641046129554,0.09542405665654348
0.4975901102363541,0.0946426735176764
0.5016938100114126,0.0941226427194886
0.5057975097864711,0.09334377532611798
0.5099012095615296,0.09282522673305182
0.5140049093365882,0.09204829937004334
0.5181086091116466,0.09153086046541521
0.5222123088867051,0.0907553307710035
0.5263160086617635,0.09023865062859295
0.5304197084368221,0.08946400770441632
0.5345234082118806,0.0886896640494704
0.5386271079869391,0.08817351847079617
0.5427308077619977,0.08739930534625148
0.5468345075370562,0.08662495919584948
0.5509382073121147,0.08585032846562812
0.5550419070871732,0.08507526710010244
0.5591456068622317,0.08429963439007021
0.5632493066372901,0.08352329483044273
0.5673530064123486,0.08274611798782486
0.5714567061874072,0.08196797837758756
0.5755604059624657,0.08118875535019408
0.5796641057375242,0.08040833298655904
0.5837678055125828,0.07962660000223568
0.5878715052876412,0.07858206677455415
0.5919752050626997,0.07779686830052941
0.5960789048377582,0.07674735561139719
0.6001826046128167,0.0759581665854925
0.6042863043878752,0.07490301089039114
0.6083900041629338,0.07384436035851935
0.6124937039379923,0.07278203493170354
0.6165974037130508,0.0717158676322299
0.6207011034881094,0.07064570451413223
0.6248048032631678,0.06957140465695433
0.6289085030382263,0.06822251901072904
0.6330122028132847,0.06686675007216376
0.6371159025883433,0.0655039094954694
0.6412196023634018,0.06413384195678916
0.6453233021384603,0.06248005254759363
0.6494270019135189,0.06081553893220109
0.6535307016885774,0.05914023144681441
0.6576344014636358,0.05717207890926993
0.6617381012386944,0.054620294951306235
0.6658418010137529,0.052045234122550674
0.6699455007888113,0.04886811188883102
0.6740492005638699,0.044488657795673424
0.6781529003389284,0.03265212146721225
