"fidelity","eta_opt"
0.27484282909435265,0.01
0.2839766277500355,0.02
0.29319738320749417,0.03
0.30249872930583593,0.04
0.3118741831931002,0.05
0.32131715329481136,0.060000000000000005
0.3308209473649669,0.06999999999999999
0.34037878060912957,0.08
0.34998378386897194,0.09
0.35962901185729296,0.09999999999999999
0.36930745143227456,0.11
0.3790120298994969,0.12
0.3887356233300469,0.13
0.3984710648828894,0.14
0.40821115311955686,0.15000000000000002
0.41794866029912414,0.16
0.42767634064139254,0.17
0.4373869385461954,0.18000000000000002
0.4470731967567592,0.19
0.4567278644551118,0.2
0.4663437052776164,0.21000000000000002
0.47591350523883713,0.22
0.48543008055207504,0.23
0.49488628533511103,0.24000000000000002
0.5042750191898768,0.25
0.5135892346450217,0.26
0.522821944450578,0.27
0.5319662287142207,0.28
0.5410152418688962,0.29000000000000004
0.5499622194619265,0.3
0.5588004847560168,0.31
0.5675234551329422,0.32
0.5761246482910721,0.33
0.5845976882282449,0.34
0.5929363110019129,0.35000000000000003
0.6011343702588758,0.36000000000000004
0.6091858425273267,0.37
0.617084832264359,0.38
0.6248255766525085,0.39
0.632402450139332,0.4
0.6398099687144654,0.41000000000000003
0.6470427939190398,0.42000000000000004
0.6540957365827663,0.43
0.6609637602844536,0.44
0.667641984532143,0.45
0.6741256876594931,0.46
0.6804103094354556,0.47000000000000003
0.6864914533847176,0.48000000000000004
0.6923648888167883,0.49
0.6980265525619974,0.5
0.7034725504130596,0.51
0.7086991582712189,0.52
0.7137028229963134,0.53
0.7184801629604289,0.54
0.7230279683050731,0.55
0.727343200902047,0.56
0.7314229940183984,0.5700000000000001
0.7352646516859752,0.5800000000000001
0.7388656477762016,0.59
0.7422236247807129,0.6
0.7453363922984411,0.61
0.7482019252295936,0.62
0.7508183616767283,0.63
0.7531840005527732,0.64
0.755297298895331,0.65
0.7571568688859706,0.66
0.7587614745723826,0.67
0.7601100282902374,0.68
0.7612015867803252,0.6900000000000001
0.7620353469950242,0.7000000000000001
0.7626106415862927,0.7100000000000001
0.7629269340651677,0.72
0.7629838136201285,0.73
0.7627809895785588,0.74
0.7623182854918464,0.75
0.7615956328202962,0.76
0.7606130641888852,0.77
0.7593707061788109,0.78
0.7578687716126249,0.79
0.7561075512823171,0.8
0.7540874050597725,0.81
0.7518087523173641,0.8200000000000001
0.7492720615727215,0.8300000000000001
0.746477839255646,0.8400000000000001
0.7434266174763952,0.85
0.7401189406527193,0.86
0.7365553508277694,0.87
0.7327363714819901,0.88
0.7286624896090013,0.89
0.7243341357881808,0.9
0.7197516619451562,0.91
0.7149153164460035,0.92
0.7098252161223695,0.93
0.7044813147742955,0.9400000000000001
0.6988833676472901,0.9500000000000001
0.6930308913334229,0.9600000000000001
0.6869231185073869,0.97
0.6805589468840737,0.98
0.6739368817828522,0.99
