"fidelity","eta_opt"
0.6671031661931418,0.005
0.7102943246634889,0.015
0.7464705421536267,0.025
0.774005662356474,0.034999999999999996
0.7917761176624621,0.045
0.7992743365502326,0.055
0.7966270962133686,0.065
0.7845225440176481,0.07500000000000001
0.764072204164028,0.085
0.7366449974055905,0.095
0.7037078195854827,0.10500000000000001
0.6666960629749036,0.115
0.6269240404759405,0.125
0.5855344128311065,0.135
0.5434793693624262,0.14500000000000002
0.5015241252792002,0.155
0.46026387593849105,0.165
0.42014723941254417,0.17500000000000002
0.38150138700372893,0.185
0.34455595061590377,0.195
0.3094642080502533,0.20500000000000002
0.2763209885709489,0.215
0.24517730428932327,0.225
0.2160520081379248,0.23500000000000001
0.1889409019047244,0.245
0.16382373918918638,0.255
0.14066953635471202,0.265
0.11944054961016926,0.275
0.1000952155623865,0.28500000000000003
0.08259029498570633,0.295
0.06688240917859457,0.305
0.0529291162984639,0.315
0.0406896411823132,0.325
0.030125345404329346,0.335
0.021200003513536736,0.34500000000000003
0.013879935381272045,0.35500000000000004
0.00813403234822384,0.365
0.003933705540202127,0.375
0.0012527776333475591,0.385
0.00006733395405756815,0.395
0.0003555446816163384,0.405
0.0020974667673893223,0.41500000000000004
0.00527483175658355,0.425
0.009870823819649908,0.435
0.015869850837681266,0.445
0.02325731023965841,0.455
0.03201935038282492,0.465
0.042142627541357336,0.47500000000000003
0.053614057975176495,0.485
0.06642056405074526,0.495
0.08054881294523723,0.505
0.09598494605479004,0.515
0.11271429681989141,0.525
0.13072109425186515,0.535
0.14998814897146426,0.545
0.17049651803305507,0.555
0.19222514418656939,0.5650000000000001
0.2151504645062707,0.5750000000000001
0.2392459824729524,0.585
0.2644817966166935,0.595
0.29082407769150675,0.605
0.3182344850387788,0.615
0.3466695112760222,0.625
0.3760797426868042,0.635
0.4064090206435361,0.645
0.4375934870138588,0.655
0.46956049372102715,0.665
0.5022273533811735,0.675
0.5354999041626791,0.685
0.5692708576673438,0.6950000000000001
0.6034178937431744,0.7050000000000001
0.6378014608508672,0.715
0.6722622352890202,0.725
0.7066181879831559,0.735
0.740661205021096,0.745
0.7741532099940326,0.755
0.8068217462569658,0.765
0.8383550013617675,0.775
0.8683963030397954,0.785
0.8965381991049186,0.795
0.9223163703206616,0.805
0.9452038387571305,0.8150000000000001
0.9646062517950864,0.8250000000000001
0.9798594708718079,0.8350000000000001
0.9902312907346715,0.845
0.9949298444199949,0.855
0.9931220302172787,0.865
0.9839659320208921,0.875
0.9666613238254017,0.885
0.9405213793800217,0.895
0.9050659316082064,0.905
0.860131426628565,0.915
0.8059850861285356,0.925
0.7434220325301214,0.935
0.6738173728091336,0.9450000000000001
0.5991050368068935,0.9550000000000001
0.5216655497517334,0.965
0.4441261925077812,0.975
0.36910335482177437,0.985
0.2989375475923868,0.995
