"fidelity","max_success_probability"
0.27605333810021854,0.15562647452957418
0.2824267403094609,0.1528678632229559
0.28880014251870323,0.15018127443407323
0.2951735447279456,0.15018127443407323
0.301546946937188,0.1475639446512278
0.30792034914643035,0.1475639446512278
0.31429375135567267,0.1450132030085064
0.32066715356491504,0.14252646718768713
0.3270405557741574,0.14252646718768713
0.3334139579833998,0.1401012395098285
0.3397873601926421,0.1401012395098285
0.3461607624018845,0.13773510320662716
0.35253416461112685,0.13773510320662716
0.3589075668203692,0.13542571886224006
0.36528096902961155,0.1331708210168432
0.3716543712388539,0.1331708210168432
0.37802777344809624,0.13096821492373467
0.3844011756573386,0.13096821492373467
0.390774577866581,0.1288157734523034
0.39714798007582336,0.1288157734523034
0.40352138228506573,0.1267114341296645
0.40989478449430805,0.1267114341296645
0.4162681867035504,0.12465319631421463
0.4226415889127928,0.12465319631421463
0.4290149911220351,0.12263911849479922
0.4353883933312775,0.12263911849479922
0.44176179554051986,0.12066731570958705
0.4481351977497622,0.12066731570958705
0.45450859995900456,0.11873595707914199
0.46088200216824693,0.11873595707914199
0.46725540437748925,0.11684326344855714
0.4736288065867317,0.11684326344855714
0.480002208795974,0.11498750513387113
0.4863756110052163,0.11498750513387113
0.49274901321445874,0.11316699976833511
0.49912241542370106,0.11316699976833511
0.5054958176329434,0.11138011024442877
0.5118692198421858,0.10962524274784928
0.5182426220514281,0.10962524274784928
0.5246160242606706,0.10790084488001037
0.5309894264699129,0.10790084488001037
0.5373628286791552,0.10620540386589701
0.5437362308883975,0.10620540386589701
0.5501096330976399,0.10453744484442586
0.5564830353068824,0.10453744484442586
0.5628564375161247,0.10289552923875964
0.569229839725367,0.10289552923875964
0.5756032419346093,0.10127825320432611
0.5819766441438516,0.10127825320432611
0.5883500463530941,0.09968424615258853
0.5947234485623365,0.09968424615258853
0.6010968507715788,0.09811216934892066
0.6074702529808211,0.09811216934892066
0.6138436551900635,0.09656071458324415
0.6202170573993059,0.09656071458324415
0.6265904596085483,0.09502860291240203
0.6329638618177906,0.09502860291240203
0.639337264027033,0.09351458347356435
0.6457106662362753,0.09351458347356435
0.6520840684455176,0.09201743236829865
0.65845747065476,0.09201743236829865
0.6648308728640024,0.0905359516172867
0.6712042750732448,0.0905359516172867
0.6775776772824871,0.08906896818603637
0.6839510794917294,0.08906896818603637
0.6903244817009718,0.0876153330823257
0.6966978839102141,0.0876153330823257
0.7030712861194566,0.08617392052652714
0.7094446883286989,0.08474362719640051
0.7158180905379412,0.08474362719640051
0.7221914927471835,0.08332337154841485
0.728564894956426,0.08332337154841485
0.7349382971656684,0.08191209321816775
0.7413116993749107,0.08191209321816775
0.747685101584153,0.08050875250302178
0.7540585037933953,0.07911232993067721
0.7604319060026378,0.07911232993067721
0.7668053082118801,0.07772182591805224
0.7731787104211225,0.0763362605255576
0.7795521126303648,0.0763362605255576
0.7859255148396072,0.07495467331263768
0.7922989170488495,0.07357612330131312
0.7986723192580918,0.07357612330131312
0.8050457214673343,0.07219968905541477
0.8114191236765766,0.07082446888425162
0.817792525885819,0.07082446888425162
0.8241659280950613,0.06944958118062569
0.8305393303043036,0.06807416490440321
0.8369127325135461,0.06669738022429554
0.8432861347227885,0.06669738022429554
0.8496595369320308,0.06531840933211294
0.8560329391412731,0.06393645744554749
0.8624063413505154,0.06255075401755006
0.8687797435597577,0.061160554172611875
0.8751531457690003,0.05976514039277725
0.8815265479782426,0.05836382447904127
0.8878999501874849,0.05554089397886793
0.8942733523967272,0.054118071699139944
0.9006467546059695,0.051246993358034225
0.9070201568152121,0.0483389166245294
