"fidelity","eta_opt"
0.6440406652778234,0.005
0.641440745031339,0.015
0.6340685365959952,0.025
0.6222680970481127,0.034999999999999996
0.6064786041774033,0.045
0.5872020098050028,0.055
0.5649738238125436,0.065
0.5403383186153345,0.07500000000000001
0.5138285878614043,0.085
0.48595133524123896,0.095
0.45717596431802143,0.10500000000000001
0.4279274102608822,0.115
0.3985821255394436,0.125
0.36946665126369793,0.135
0.3408582440582958,0.14500000000000002
0.3129870724734728,0.155
0.2860395439764346,0.165
0.2601623741422719,0.17500000000000002
0.23546706433209202,0.185
0.21203451202661724,0.195
0.18991953681189477,0.20500000000000002
0.1691551618526547,0.215
0.14975654271308397,0.225
0.13172448044139393,0.23500000000000001
0.11504849269597987,0.245
0.09970944504808271,0.255
0.08568176488762973,0.265
0.07293527353411189,0.275
0.061436679434948134,0.28500000000000003
0.051150778019878995,0.295
0.04204140311035148,0.305
0.034072171849997016,0.315
0.027207060831158668,0.325
0.021410846151455533,0.335
0.01664943506669032,0.34500000000000003
0.012890112072331915,0.35500000000000004
0.010101717870169375,0.365
0.008254775876949831,0.375
0.0073215777442231225,0.385
0.007276236761800948,0.395
0.008094715951918262,0.405
0.009754836046436134,0.41500000000000004
0.012236267285537507,0.425
0.015520507994453566,0.435
0.019590852103627487,0.445
0.024432347108199234,0.455
0.030031743359963427,0.465
0.0363774350091317,0.47500000000000003
0.04345939233862645,0.485
0.05126908464698325,0.495
0.059799392233911924,0.505
0.06904450542883556,0.515
0.07899980798482253,0.525
0.0896617415465191,0.535
0.10102764729708893,0.545
0.11309558029722294,0.555
0.12586409144388738,0.5650000000000001
0.13933197138482076,0.5750000000000001
0.15349795010611675,0.585
0.16836034523677865,0.595
0.18391665135329896,0.605
0.20016306168548928,0.615
0.21709391259280755,0.625
0.23470103998134081,0.635
0.252973035470492,0.645
0.27189438863506254,0.655
0.2914445001323582,0.665
0.31159654913246887,0.675
0.3323161974480158,0.685
0.35356011246192115,0.6950000000000001
0.37527429186361533,0.7050000000000001
0.3973921759611795,0.715
0.41983253873766346,0.725
0.4424971578261799,0.735
0.4652682772963167,0.745
0.4880058967734975,0.755
0.5105449471521135,0.765
0.5326924480576654,0.775
0.5542247859285864,0.785
0.5748853041052783,0.795
0.594382456544647,0.805
0.612388842135249,0.8150000000000001
0.6285415025571309,0.8250000000000001
0.6424439264472676,0.8350000000000001
0.6536702471851877,0.845
0.6617721397171457,0.855
0.6662889009694536,0.865
0.666761125919827,0.875
0.6627482560499814,0.885
0.6538500702736472,0.895
0.639731905784401,0.905
0.6201530364164295,0.915
0.5949972004859512,0.925
0.5643037621756264,0.935
0.5282974183677626,0.9450000000000001
0.4874137480150037,0.9550000000000001
0.44231729713897006,0.965
0.39390841091572865,0.975
0.3433148587544131,0.985
0.29186472559549764,0.995
