"fidelity","eta_opt"
0.6401020659719999,0.005
0.6284287718272227,0.015
0.6112097097450389,0.025
0.5896487606159287,0.034999999999999996
0.5648421485664862,0.045
0.5377291644995423,0.055
0.5090826053185415,0.065
0.479522732509617,0.07500000000000001
0.44954172093745887,0.085
0.4195299867801482,0.095
0.3897996766592364,0.10500000000000001
0.3606033838905906,0.115
0.33214787000376794,0.125
0.30460346599949867,0.135
0.27811017991749076,0.14500000000000002
0.2527815621365535,0.155
0.2287072310199062,0.165
0.20595474093730665,0.17500000000000002
0.18457124630228405,0.185
0.16458521580916616,0.195
0.14600829780471233,0.20500000000000002
0.12883733437259962,0.215
0.11305646326312885,0.225
0.09863922370687012,0.23500000000000001
0.08555058346779702,0.245
0.07374882007661733,0.255
0.06318721090195964,0.265
0.05381550884228963,0.275
0.04558119950483969,0.28500000000000003
0.03843055016838692,0.295
0.03230947030102532,0.305
0.02716420842705398,0.315
0.02294191161895298,0.325
0.019591072858285,0.335
0.017061888924540497,0.34500000000000003
0.015306548130532458,0.35500000000000004
0.014279463722214794,0.365
0.013937465495323782,0.375
0.014239959372215262,0.385
0.015149062412843464,0.395
0.01662971898832141,0.405
0.018649802546066747,0.41500000000000004
0.021180206433347747,0.425
0.024194926505436795,0.435
0.027671137619988836,0.445
0.03158926552540661,0.455
0.035933055027307266,0.465
0.04068963462804136,0.47500000000000003
0.0458495770655265,0.485
0.051406954332199606,0.495
0.05735938484642084,0.505
0.06370806949622405,0.515
0.07045781229818579,0.525
0.07761702042788558,0.535
0.08519767739189205,0.545
0.09321528212521825,0.555
0.1016887458048657,0.5650000000000001
0.11064023715325988,0.5750000000000001
0.12009496594169966,0.585
0.13008089326455988,0.595
0.14062835590805955,0.605
0.15176959075179497,0.615
0.16353814359207713,0.625
0.17596814505341324,0.635
0.18909343437598816,0.645
0.20294650989667953,0.655
0.21755728311429962,0.665
0.2329516115850384,0.675
0.2491495849113422,0.685
0.26616353832774026,0.6950000000000001
0.28399577062850484,0.7050000000000001
0.3026359484399948,0.715
0.3220581883572115,0.725
0.3422178236442681,0.735
0.3630478844668954,0.745
0.3844553511771208,0.755
0.40631727959587305,0.765
0.4284769450182336,0.775
0.4507402055727398,0.785
0.4728723410845305,0.795
0.49459567352939654,0.805
0.5155883097474816,0.8150000000000001
0.5354843548849837,0.8250000000000001
0.5538759150765493,0.8350000000000001
0.5703171331087759,0.845
0.5843303826892047,0.855
0.5954146005256634,0.865
0.6030555933477613,0.875
0.6067380706679977,0.885
0.6059591897632696,0.895
0.6002436275535735,0.905
0.5891606704943511,0.915
0.5723445501821101,0.925
0.5495201748264895,0.935
0.5205372944077586,0.9450000000000001
0.48541654434204,0.9550000000000001
0.4444099906808874,0.965
0.39807570035669926,0.975
0.3473593891422421,0.985
0.29366599709143837,0.995
