"fidelity","eta_opt"
0.27563526104762925,0.01
0.28563429056972583,0.02
0.2957941347883074,0.03
0.30610928840142276,0.04
0.3165739272171858,0.05
0.3271819125848433,0.060000000000000005
0.3379267964422629,0.06999999999999999
0.34880182696326495,0.08
0.3597999547864822,0.09
0.3709138398058191,0.09999999999999999
0.3821358585011169,0.11
0.3934581117863194,0.12
0.40487243335126716,0.13
0.41637039847224677,0.14
0.4279433332655754,0.15000000000000002
0.439582324357809,0.16
0.4512782289456454,0.17
0.46302168521821147,0.18000000000000002
0.47480312311420986,0.19
0.4866127753863382,0.2
0.498440688945463,0.21000000000000002
0.5102767364572527,0.22
0.5221106281643225,0.23
0.5339319239074134,0.24000000000000002
0.5457300453197247,0.25
0.5574942881692175,0.26
0.569213834824501,0.27
0.5808777668208139,0.28
0.5924750775035743,0.29000000000000004
0.603994684728025,0.3
0.6154254435946005,0.31
0.6267561592008019,0.32
0.6379755993915743,0.33
0.6490725074914073,0.34
0.6600356150026522,0.35000000000000003
0.6708536542558236,0.36000000000000004
0.6815153709989367,0.37
0.6920095369142305,0.38
0.702324962051892,0.39
0.71245050717168,0.4
0.7223750959845832,0.41000000000000003
0.7320877272878714,0.42000000000000004
0.741577486988082,0.43
0.7508335600076448,0.44
0.7598452420719427,0.45
0.7686019513746872,0.46
0.777093240120488,0.47000000000000003
0.7853088059444583,0.48000000000000004
0.7932385032096205,0.49
0.8008723541837083,0.5
0.8082005600977623,0.51
0.8152135120896492,0.52
0.8219018020363013,0.53
0.8282562332790764,0.54
0.8342678312472013,0.55
0.8399278539847227,0.56
0.8452278025868339,0.5700000000000001
0.850159431551792,0.5800000000000001
0.8547147590549399,0.59
0.8588860771516106,0.6
0.8626659619158369,0.61
0.8660472835219574,0.62
0.8690232162762628,0.63
0.8715872486058501,0.64
0.8737331930118618,0.65
0.8754551959941866,0.66
0.8767477479546495,0.67
0.8776056930855768,0.68
0.878024239250508,0.6900000000000001
0.8779989678636873,0.7000000000000001
0.8775258437748779,0.7100000000000001
0.8766012251659566,0.72
0.8752218734657504,0.73
0.8733849632896891,0.74
0.8710880924110599,0.75
0.8683292917711172,0.76
0.8651070355359495,0.77
0.861420251209025,0.78
0.8572683298097316,0.79
0.8526511361301206,0.8
0.8475690190845662,0.81
0.842022822170275,0.8200000000000001
0.8360138940606463,0.8300000000000001
0.8295440993585664,0.8400000000000001
0.8226158295429005,0.85
0.8152320141489477,0.86
0.8073961322324933,0.87
0.7991122241774944,0.88
0.7903849039194039,0.89
0.7812193716696832,0.9
0.7716214272420789,0.91
0.7615974840975678,0.92
0.7511545842420851,0.93
0.7403004141287431,0.9400000000000001
0.7290433217333158,0.9500000000000001
0.7173923349872852,0.9600000000000001
0.7053571817651105,0.97
0.6929483116297592,0.98
0.6801769195405449,0.99
