"fidelity","p_opt"
0.2678357170239865,0.1498686902890427
0.27429213137905883,0.14772492842130744
0.28074854573413116,0.1461469470217915
0.2872049600892035,0.14459388931857795
0.29366137444427587,0.14306518022927708
0.3001177887993482,0.14156025634819153
0.3065742031544205,0.14007856563497792
0.31303061750949285,0.13861956711201218
0.3194870318645652,0.13718273057018207
0.3259434462196375,0.13576753628284235
0.3323998605747098,0.13437347472767583
0.3388562749297822,0.13345559365315984
0.3453126892848545,0.1320956479079916
0.35176910363992686,0.1307555240230879
0.3582255179949992,0.12943474763362742
0.3646819323500715,0.1281328533786727
0.37113834670514384,0.12727518811746358
0.37759476106021617,0.12600375365567065
0.3840511754152885,0.1247500025972086
0.3905075897703608,0.1235135006097113
0.3969640041254332,0.12269853788768346
0.40342041848050547,0.12148984066102222
0.40987683283557785,0.12029727257662058
0.4163332471906502,0.11951098693134186
0.4227896615457225,0.11834440165573408
0.42924607590079483,0.11719287825054174
0.43570249025586716,0.11643337210082816
0.44215890461093954,0.11530609425312936
0.4486153189660118,0.11456240067409966
0.4550717333210842,0.113458323015248
0.4615281476761565,0.11236767600662322
0.46798456203122885,0.1116478616669407
0.47444097638630117,0.11057880302295912
0.4808973907413735,0.10987305474657587
0.4873538050964458,0.10882461308702336
0.49381021945151815,0.10813229214455287
0.5002666338065905,0.10710352235126312
0.5067230481616628,0.1060861125186479
0.5131794625167352,0.10541398921707493
0.5196358768718075,0.10441479086675641
0.5260922912268798,0.1037545125067976
0.5325487055819522,0.10277264360453646
0.5390051199370245,0.10212362971762118
0.5454615342920968,0.10115823062897339
0.5519179486471693,0.10051991535457919
0.5583743630022415,0.09957014788157764
0.5648307773573138,0.09894197934007123
0.5712871917123862,0.0980070258027154
0.5777436060674586,0.0970805763469656
0.5842000204225308,0.09646752785896211
0.5906564347776031,0.09555462456033731
0.5971128491326755,0.09495034914164882
0.6035692634877479,0.09405022367793942
0.6100256778428201,0.09345421503505094
0.6164820921978925,0.09256611664903497
0.6229385065529649,0.09168488118031516
0.6293949209080372,0.09110107472674672
0.6358513352631094,0.09023069986313123
0.6423077496181818,0.0893665003556964
0.6487641639732542,0.08879367366930879
0.6552205783283265,0.08793920865729656
0.6616769926833989,0.08709025488747107
0.6681334070384712,0.08652722723896042
0.6745898213935435,0.08568691971975574
0.6810462357486158,0.08485148135552557
0.6875026501036882,0.08402067677969428
0.6939590644587605,0.08346926645434295
0.7004154788138328,0.0826456695580401
0.7068718931689051,0.08182609262265231
0.7133283075239776,0.08101031048820634
0.7197847218790498,0.08019810065817998
0.7262411362341221,0.07938924325448603
0.7326975505891945,0.0788517600303582
0.7391539649442669,0.07804800836788704
0.7456103792993392,0.07724703528774994
0.7520667936544114,0.07644863018617484
0.7585232080094839,0.07538772527506893
0.7649796223645562,0.07459450686688833
0.7714360367196285,0.07380317204546272
0.7778924510747007,0.07301352070814665
0.7843488654297732,0.07222535513870607
0.7908052797848455,0.07117644163623851
0.7972616941399178,0.07039098734642112
0.8037181084949903,0.06934499529375554
0.8101745228500625,0.06856121915713828
0.8166309372051348,0.06751679146206406
0.8230873515602071,0.06647266429296332
0.8295437659152796,0.06542841596031733
0.8360001802703518,0.06438363288253852
0.8424565946254241,0.06333790981246812
0.8489130089804966,0.06229085010827924
0.8553694233355689,0.06097955605145534
0.8618258376906411,0.05992808552542892
0.8682822520457134,0.058610102501250115
0.8747386664007859,0.057022266593175185
0.8811950807558582,0.05569307908435322
0.8876514951109304,0.053821799563252316
0.8941079094660029,0.05193690696813449
0.9005643238210752,0.04976417747614028
0.9070207381761475,0.04674092989621921
0.9134771525312197,0.03969820008088836
