"fidelity","eta_opt"
0.2753136649147302,0.01
0.2848632457337841,0.02
0.29444110245754085,0.03
0.30403746345877924,0.04
0.3136426661125761,0.05
0.32324716774700035,0.060000000000000005
0.3328415558457217,0.06999999999999999
0.34241655759233625,0.08
0.3519630488387768,0.09
0.3614720625726615,0.09999999999999999
0.3709347969509922,0.11
0.3803426229603411,0.12
0.38968709175663263,0.13
0.3989599417308943,0.14
0.4081531053409928,0.15000000000000002
0.4172587157433549,0.16
0.4262691132530909,0.17
0.435176851655739,0.18000000000000002
0.44397470438906317,0.19
0.45265567060896317,0.2
0.4612129811495522,0.21000000000000002
0.46964010438385645,0.22
0.47793075198833473,0.23
0.4860788846115109,0.24000000000000002
0.4940787174444335,0.25
0.5019247256883992,0.26
0.5096116499133859,0.27
0.5171345012989247,0.28
0.5244885667476565,0.29000000000000004
0.5316694138605791,0.3
0.5386728957619499,0.31
0.5454951557609837,0.32
0.5521326318368116,0.33
0.5585820609326858,0.34
0.5648404830450721,0.35000000000000003
0.5709052450930711,0.36000000000000004
0.5767740045535413,0.37
0.5824447328473414,0.38
0.5879157184622563,0.39
0.5931855697984436,0.4
0.5982532177225461,0.41000000000000003
0.6031179178170694,0.42000000000000004
0.607779252312092,0.43
0.6122371316869485,0.44
0.616491795930121,0.45
0.6205438154462573,0.46
0.624394091599893,0.47000000000000003
0.6280438568862196,0.48000000000000004
0.6314946747199341,0.49
0.6347484388339857,0.5
0.6378073722807222,0.51
0.6406740260286787,0.52
0.6433512771488589,0.53
0.6458423265849571,0.54
0.6481506965024336,0.55
0.6502802272116767,0.56
0.6522350736606504,0.5700000000000001
0.6540197014923383,0.5800000000000001
0.6556388826619205,0.59
0.6570976906078962,0.6
0.6584014949701544,0.61
0.6595559558462526,0.62
0.6605670175747128,0.63
0.6614409020308087,0.64
0.6621841014159852,0.65
0.6628033705163626,0.66
0.6633057183985386,0.67
0.6636983995016836,0.68
0.6639889040733454,0.6900000000000001
0.6641849478818135,0.7000000000000001
0.6642944611197643,0.7100000000000001
0.6643255763913005,0.72
0.6642866156464639,0.73
0.6641860758925174,0.74
0.6640326134682462,0.75
0.6638350266142755,0.76
0.6636022360065477,0.77
0.6633432628387098,0.78
0.6630672039386063,0.79
0.6627832032798123,0.8
0.6625004190956872,0.81
0.6622279856139195,0.8200000000000001
0.6619749681956738,0.8300000000000001
0.661750310374946,0.8400000000000001
0.6615627709382921,0.85
0.6614208487476144,0.86
0.6613326924713002,0.87
0.6613059917303687,0.88
0.6613478453614902,0.89
0.6614646015192861,0.9
0.661661663154238,0.91
0.6619432509757396,0.92
0.6623121143079218,0.93
0.6627691782384587,0.9400000000000001
0.6633131131278422,0.9500000000000001
0.6639398098907119,0.9600000000000001
0.6646417415234326,0.97
0.6654071882416769,0.98
0.666219300524186,0.99
