"fidelity","max_success_probability"
0.006327699791820174,0.12556542819771005
0.013174132978798464,0.12556542819771005
0.020020566165776757,0.12556542819771005
0.026866999352755046,0.12556542819771005
0.033713432539733336,0.12556542819771005
0.04055986572671163,0.12556542819771005
0.047406298913689915,0.12556542819771005
0.05425273210066821,0.12556542819771005
0.0610991652876465,0.12556542819771005
0.0679455984746248,0.12556542819771005
0.07479203166160309,0.12556542819771005
0.08163846484858138,0.12556542819771005
0.08848489803555966,0.12556542819771005
0.09533133122253795,0.12556542819771005
0.10217776440951624,0.12556542819771005
0.10902419759649454,0.12556542819771005
0.11587063078347283,0.12556542819771005
0.12271706397045112,0.12556542819771005
0.12956349715742943,0.12556542819771005
0.1364099303444077,0.12556542819771005
0.14325636353138602,0.12556542819771005
0.1501027967183643,0.12556542819771005
0.1569492299053426,0.12556542819771005
0.16379566309232088,0.12556542819771005
0.17064209627929916,0.12556542819771005
0.17748852946627747,0.12556542819771005
0.18433496265325575,0.12556542819771005
0.19118139584023405,0.12556542819771005
0.19802782902721233,0.12556542819771005
0.20487426221419064,0.12556542819771005
0.21172069540116892,0.12556542819771005
0.21856712858814722,0.12556542819771005
0.2254135617751255,0.12556542819771005
0.23225999496210378,0.12556542819771005
0.2391064281490821,0.12556542819771005
0.24595286133606037,0.12556542819771005
0.2527992945230387,0.12556542819771005
0.259645727710017,0.12556542819771005
0.26649216089699523,0.12556542819771005
0.27333859408397354,0.12556542819771005
0.28018502727095185,0.12556542819771005
0.2870314604579301,0.12556542819771005
0.2938778936449084,0.12556542819771005
0.3007243268318867,0.12556542819771005
0.307570760018865,0.12556542819771005
0.31441719320584327,0.12556542819771005
0.3212636263928216,0.12510182321021435
0.3281100595797999,0.12432067255286677
0.33495649276677814,0.12349348044975095
0.34180292595375644,0.12268570147226969
0.34864935914073475,0.12189692984817457
0.35549579232771306,0.12112676819420642
0.3623422255146913,0.1203748273961603
0.3691886587016696,0.11964072648613598
0.3760350918886479,0.11892409251734415
0.38288152507562623,0.11822456043681914
0.3897279582626045,0.11754177295636614
0.3965743914495828,0.1168247886780254
0.4034208246365611,0.1161756698091453
0.41026725782353934,0.11554224350278128
0.41711369101051765,0.11487726685596
0.42396012419749596,0.11427539609677921
0.43080655738447426,0.11364366842163298
0.4376529905714525,0.11307200542928829
0.4444994237584308,0.1124721081308783
0.45134585694540913,0.11188817815370782
0.4581922901323874,0.11131985987255588
0.4650387233193657,0.11076680607470367
0.471885156506344,0.11019080237076356
0.4787315896933223,0.1096682986198138
0.48557802288030055,0.10912427645205021
0.49242445606727886,0.10859622428944568
0.49927088925425717,0.10808376498530925
0.5061173224412354,0.10758653097257401
0.5129637556282137,0.10707252622195797
0.5198101888151919,0.10657501361696524
0.5266566220021702,0.10609358121177168
0.5335030551891485,0.10562782816882588
0.5403494883761268,0.10514970939106734
0.5471959215631051,0.10468839604519435
0.5540423547500835,0.10424344617490604
0.5608887879370618,0.10378968137766485
0.56773522112404,0.10335328559474953
0.5745816543110183,0.10291095850527414
0.5814280874979966,0.1024869016154787
0.5882745206849749,0.10205968101219914
0.5951209538719532,0.10163159956550784
0.6019673870589315,0.10122385896397387
0.6088138202459098,0.10081781370826833
0.615660253432888,0.10041564162136184
0.6225066866198663,0.10000347744854617
0.6293531198068446,0.09961638180556232
0.6361995529938229,0.09922539209516813
0.6430459861808012,0.09883549195549524
0.6498924193677795,0.09845163276050452
0.6567388525547578,0.09806793008872891
0.663585285741736,0.09768291784637177
0.6704317189287143,0.09729988334979268
0.6772781521156926,0.09690646176518862
0.684124585302671,0.09649292842665312
0.6909710184896493,0.09592813187668493
