"fidelity","p_opt"
0.26793523599549435,0.16516921068190338
0.2747965884901348,0.1625630962266223
0.28165794098477526,0.1606488216004907
0.2885192934794157,0.15876818705358436
0.2953806459740561,0.1569203914665799
0.3022419984686966,0.1551046516541726
0.309103350963337,0.15332020185892864
0.31596470345797745,0.15156629326033266
0.32282605595261793,0.14984219349851638
0.32968740844725836,0.14814718621216916
0.3365487609418988,0.14648057059015307
0.34341011343653927,0.14484166093636164
0.3502714659311797,0.14376411475317516
0.3571328184258201,0.14216989766410051
0.3639941709204606,0.14060162874318746
0.37085552341510103,0.1390586741955888
0.37771687590974146,0.1375404134733849
0.38457822840438194,0.13654165784788488
0.39143958089902237,0.13506320932374516
0.3983009333936628,0.133607861828299
0.4051622858883033,0.1326501796151887
0.4120236383829437,0.13123206170782575
0.41888499087758413,0.12983553703506429
0.4257463433722246,0.12891624735707408
0.43260769586686504,0.12755450613702604
0.43946904836150547,0.1262129292322686
0.44633040085614595,0.12532949146005937
0.4531917533507864,0.1240203785175721
0.4600531058454268,0.12315811625308522
0.4669144583400673,0.12188007782769836
0.4737758108347077,0.1210380795587107
0.48063716332934814,0.11978977001462802
0.4874985158239886,0.11855866936954287
0.49435986831862905,0.11774726827904523
0.5012212208132695,0.116543829679014
0.50808257330791,0.11575045296952256
0.5149439258025503,0.1145734355782617
0.5218052782971908,0.11379726852838462
0.5286666307918313,0.11264546855831074
0.5355279832864717,0.11188572057738852
0.5423893357811121,0.11075796960546826
0.5492506882757526,0.11001387313684886
0.556112040770393,0.1089090364976515
0.5629733932650335,0.10817984597230162
0.569834745759674,0.10709682122493004
0.5766960982543143,0.10638181206325571
0.5835574507489548,0.1053195275290951
0.5904188032435953,0.10461799518901696
0.5972801557382357,0.10357540855749926
0.6041415082328762,0.10288666762699988
0.6110028607275166,0.10186276462683375
0.617864213222157,0.10118614795935894
0.6247255657167975,0.10017994109292365
0.631586918211438,0.09918388859296424
0.6384482707060783,0.09852532632303382
0.6453096232007188,0.09754544266566965
0.6521709756953593,0.09689734976758604
0.6590323281899997,0.0959327115771037
0.6658936806846402,0.0952944801285984
0.6727550331792806,0.09434418674046499
0.679616385673921,0.0934020769874206
0.6864777381685615,0.09277839608571033
0.693339090663202,0.09184923484125378
0.7002004431578424,0.09092743529230135
0.7070617956524828,0.09031684358583601
0.7139231481471233,0.0894066480607477
0.7207845006417637,0.08850302231586635
0.7276458531364042,0.08790411184184434
0.7345072056310447,0.08701079400350378
0.741368558125685,0.08612328209514149
0.7482299106203255,0.08524129654509867
0.755091263114966,0.08436456139623223
0.7619526156096064,0.0834928042259065
0.7688139681042467,0.08291426536088546
0.7756753205988873,0.08205020879995166
0.7825366730935277,0.0811904204759805
0.7893980255881681,0.0803346403132265
0.7962593780828087,0.07948261145621141
0.803120730577449,0.07835197031915218
0.8099820830720894,0.0775077133202882
0.81684343556673,0.0766663740423348
0.8237047880613704,0.07582770902354444
0.8305661405560107,0.07471323375551146
0.8374274930506513,0.0738798786303535
0.8442888455452917,0.07304840768923643
0.8511501980399321,0.0719423124758227
0.8580115505345727,0.07083861854220781
0.864872903029213,0.06973679647467303
0.8717342555238534,0.06891134510208395
0.878595608018494,0.06753669686648094
0.8854569605131344,0.06643740740780119
0.8923183130077748,0.06533796630629628
0.8991796655024153,0.063962719093667
0.9060410179970557,0.06258556549175971
0.9129023704916961,0.06120561384180993
0.9197637229863367,0.05954476379829779
0.9266250754809771,0.057877204453731075
0.9334864279756174,0.05592141259399482
0.940347780470258,0.05367012873172933
0.9472091329648984,0.05054164735651319
0.9540704854595388,0.043556454926438816
