"fidelity","eta_opt"
0.654770580131726,0.005
0.6731946254424929,0.015
0.685492439165764,0.025
0.69122376919735,0.034999999999999996
0.6902625551352471,0.045
0.6827920128033678,0.055
0.6692667240470488,0.065
0.6503511138521779,0.07500000000000001
0.6268466501887859,0.085
0.5996196536669997,0.095
0.5695386806788176,0.10500000000000001
0.5374264923215315,0.115
0.5040279289614933,0.125
0.4699923297282362,0.135
0.4358676608144827,0.14500000000000002
0.4021030613639048,0.155
0.36905674016550205,0.165
0.3370067262209746,0.17500000000000002
0.30616264284565164,0.185
0.276677289751041,0.195
0.24865731335187394,0.20500000000000002
0.2221726082778323,0.215
0.1972643368935209,0.225
0.17395160360663806,0.23500000000000001
0.15223690288270517,0.245
0.1321104964652793,0.255
0.1135538834357636,0.265
0.09654251860493804,0.275
0.0810479184270437,0.28500000000000003
0.06703927426027685,0.295
0.0544846733453181,0.305
0.04335200991909001,0.315
0.033609653130386045,0.325
0.02522692506390994,0.335
0.018174431110841993,0.34500000000000003
0.012424275909846724,0.35500000000000004
0.007950190833636624,0.365
0.004727593221650352,0.375
0.0027335929904843625,0.385
0.001946958655119364,0.395
0.0023480519661375366,0.405
0.00391873814557986,0.41500000000000004
0.0066422769518216206,0.425
0.010503198413006735,0.435
0.015487165952308224,0.445
0.02158082871784786,0.455
0.028771664171622843,0.465
0.03704781134335201,0.47500000000000003
0.04639789458449066,0.485
0.05681083714007681,0.495
0.06827566337275455,0.505
0.08078128800984702,0.515
0.09431629032939885,0.525
0.10886867074532912,0.535
0.12442558678685808,0.545
0.14097306498497192,0.555
0.15849568467006395,0.5650000000000001
0.1769762291401575,0.5750000000000001
0.19639529906689565,0.585
0.21673088235385118,0.595
0.2379578739342635,0.605
0.2600475381777542,0.615
0.28296690565266475,0.625
0.3066780949489805,0.635
0.33113754909734905,0.645
0.356295174822132,0.655
0.38209337145516176,0.665
0.4084659348505606,0.675
0.4353368201561671,0.685
0.4626187459485473,0.6950000000000001
0.4902116212484138,0.7050000000000001
0.5180007766528684,0.715
0.5458549817891586,0.725
0.5736242343182035,0.735
0.6011373119756973,0.745
0.6281990903246104,0.755
0.6545876473692995,0.765
0.6800512051635772,0.775
0.7043050022593421,0.785
0.7270282545953762,0.795
0.747861452451033,0.805
0.7664043639450373,0.8150000000000001
0.7822152767250817,0.8250000000000001
0.7948122106692233,0.8350000000000001
0.8036770689258674,0.845
0.8082639403760418,0.855
0.8080129766817207,0.865
0.8023713591965259,0.875
0.7908227199596553,0.885
0.7729258222284828,0.895
0.7483621630364238,0.905
0.7169903102029858,0.915
0.6789022700347216,0.925
0.6344743406698462,0.935
0.584402479775723,0.9450000000000001
0.5297112962178411,0.9550000000000001
0.4717275047863751,0.965
0.4120136874302808,0.975
0.3522659757580437,0.985
0.2941879013748341,0.995
